"ESTQ_CURPROD_CD_ID_BATISMO","META_CURTANQ_CD_PREF","META_CURESTQ_DH_EST_TANQUE","META_CURMETA_MD_ALT_TT_PRO","META_CURMETA_MD_ALT_AGUA","META_CURMETA_MD_TEMP_TANQ","META_CURMETA_MD_TEMP_AMOST","META_CURMETA_MD_PRESSAO","ESTQ_CURESTQ_MD_DENS_A20","META_CURMETA_MD_DENS_AMOST","ESTQ_CURESTQ_QN_EST_TT_AMB","ESTQ_CURESTQ_QN_EST_TT_A20","ESTQ_CURESTQ_QN_EST_TT_KG","LEGENDA1","ESTQ_ANTPROD_CD_ID_BATISMO","META_ANTESTQ_DH_EST_TANQUE","META_ANTMETA_MD_ALT_TT_PRO","META_ANTMETA_MD_ALT_AGUA","META_ANTMETA_MD_TEMP_TANQ","META_ANTMETA_MD_TEMP_AMOST","META_ANTMETA_MD_PRESSAO","ESTQ_ANTESTQ_MD_DENS_A20","META_ANTMETA_MD_DENS_AMOST","ESTQ_ANTESTQ_QN_EST_TT_AMB","ESTQ_ANTESTQ_QN_EST_TT_A20","ESTQ_ANTESTQ_QN_EST_TT_KG","LEGENDA2"
"251","111   ",04/01/21 00:00:00,000000000,4,334,0,29,2,20,,0,8069,0,8069,10063897,9981373,8053970,"C","251",03/01/21 00:00:00,000000000,4,336,0,29,3,20,,0,8069,0,8069,10068624,9986061,8057753,"C"
"251","111   ",05/01/21 00:00:00,000000000,4,333,0,29,5,20,,0,8069,0,8069,10061533,9977016,8050454,"C","251",04/01/21 00:00:00,000000000,4,334,0,29,2,20,,0,8069,0,8069,10063897,9981373,8053970,"C"
"251","111   ",06/01/21 00:00:00,000000000,4,332,0,29,7,20,,0,8069,0,8069,10059169,9972660,8046939,"C","251",05/01/21 00:00:00,000000000,4,333,0,29,5,20,,0,8069,0,8069,10061533,9977016,8050454,"C"
"251","111   ",07/01/21 00:00:00,000000000,4,333,0,29,7,20,,0,8069,0,8069,10061533,9975004,8048831,"C","251",06/01/21 00:00:00,000000000,4,332,0,29,7,20,,0,8069,0,8069,10059169,9972660,8046939,"C"
"251","111   ",08/01/21 00:00:00,000000000,4,332,0,30,2,20,,0,8069,0,8069,10059169,9968636,8043692,"C","251",07/01/21 00:00:00,000000000,4,333,0,29,7,20,,0,8069,0,8069,10061533,9975004,8048831,"C"
"251","111   ",09/01/21 00:00:00,000000000,4,334,0,29,9,20,,0,8069,0,8069,10063897,9975335,8049098,"C","251",08/01/21 00:00:00,000000000,4,332,0,30,2,20,,0,8069,0,8069,10059169,9968636,8043692,"C"
"251","111   ",10/01/21 00:00:00,000000000,4,333,0,29,9,20,,0,8069,0,8069,10061533,9972992,8047207,"C","251",09/01/21 00:00:00,000000000,4,334,0,29,9,20,,0,8069,0,8069,10063897,9975335,8049098,"C"
"251","111   ",11/01/21 00:00:00,000000000,4,332,0,29,8,20,,0,8069,0,8069,10059169,9971654,8046128,"C","251",10/01/21 00:00:00,000000000,4,333,0,29,9,20,,0,8069,0,8069,10061533,9972992,8047207,"C"
"251","112   ",09/01/21 00:00:00,000000000,5,178,0,24,20,,0,807,0,807,12175197,12132584,9790995,"C","251",03/01/21 00:00:00,000000000,11,839,0,24,20,,0,807,0,807,27925448,27827709,22456961,"C"
"251","112   ",10/01/21 00:00:00,000000000,5,177,0,24,20,,0,807,0,807,12172833,12130228,9789094,"C","251",09/01/21 00:00:00,000000000,5,178,0,24,20,,0,807,0,807,12175197,12132584,9790995,"C"
"251","112   ",11/01/21 00:00:00,000000000,5,179,0,24,20,,0,807,0,807,12177561,12134940,9792897,"C","251",10/01/21 00:00:00,000000000,5,177,0,24,20,,0,807,0,807,12172833,12130228,9789094,"C"
"251","246   ",02/01/21 00:00:00,000000000,2,298,0,408,30,6,20,,0,8068,0,8068,249260,246917,199213,"C","251",01/01/21 00:00:00,000000000,2,299,0,408,30,6,20,,0,8068,0,8068,249391,247047,199318,"C"
"251","246   ",03/01/21 00:00:00,000000000,2,295,0,408,28,9,20,,0,8068,0,8068,248864,246898,199197,"C","251",02/01/21 00:00:00,000000000,2,298,0,408,30,6,20,,0,8068,0,8068,249260,246917,199213,"C"
"251","246   ",04/01/21 00:00:00,000000000,2,293,0,408,27,8,20,,0,8068,0,8068,248600,246885,199187,"C","251",03/01/21 00:00:00,000000000,2,295,0,408,28,9,20,,0,8068,0,8068,248864,246898,199197,"C"
"251","246   ",05/01/21 00:00:00,000000000,2,293,0,408,28,5,20,,0,8068,0,8068,248600,246736,199067,"C","251",04/01/21 00:00:00,000000000,2,293,0,408,27,8,20,,0,8068,0,8068,248600,246885,199187,"C"
"251","246   ",06/01/21 00:00:00,000000000,2,295,0,408,29,3,20,,0,8068,0,8068,248864,246823,199137,"C","251",05/01/21 00:00:00,000000000,2,293,0,408,28,5,20,,0,8068,0,8068,248600,246736,199067,"C"
"251","246   ",07/01/21 00:00:00,000000000,2,296,0,408,30,1,20,,0,8068,0,8068,248996,246755,199082,"C","251",06/01/21 00:00:00,000000000,2,295,0,408,29,3,20,,0,8068,0,8068,248864,246823,199137,"C"
"251","246   ",08/01/21 00:00:00,000000000,2,299,0,408,31,2,20,,0,8068,0,8068,249391,246922,199217,"C","251",07/01/21 00:00:00,000000000,2,296,0,408,30,1,20,,0,8068,0,8068,248996,246755,199082,"C"
"251","246   ",09/01/21 00:00:00,000000000,2,3,0,408,31,7,20,,0,8068,0,8068,249523,246928,199222,"C","251",08/01/21 00:00:00,000000000,2,299,0,408,31,2,20,,0,8068,0,8068,249391,246922,199217,"C"
"251","246   ",10/01/21 00:00:00,000000000,2,297,0,408,30,8,20,,0,8068,0,8068,249128,246736,199067,"C","251",09/01/21 00:00:00,000000000,2,3,0,408,31,7,20,,0,8068,0,8068,249523,246928,199222,"C"
"251","246   ",11/01/21 00:00:00,000000000,2,3,0,408,30,6,20,,0,8068,0,8068,249523,247177,199422,"C","251",10/01/21 00:00:00,000000000,2,297,0,408,30,8,20,,0,8068,0,8068,249128,246736,199067,"C"
"254","113   ",06/01/21 00:00:00,000000000,5,715,0,37,2,20,,0,8308,0,8308,13381364,13190010,10958260,"C","254",05/01/21 00:00:00,000000000,5,718,0,37,3,20,,0,8308,0,8308,13388453,13195659,10962953,"C"
"254","113   ",07/01/21 11:30:00,000000000,5,715,0,37,2,20,,0,8308,0,8308,13381364,13190010,10958260,"I","254",04/01/21 17:00:00,000000000,5,718,0,37,7,20,,0,8308,0,8308,13388453,13191643,10959617,"F"
"259","263   ",06/01/21 00:00:00,000000000,1,061,0,51,20,,0,9212,0,9212,399833,391077,360260,"C","259",04/01/21 00:00:00,000000000,5,729,0,90,2,20,,0,9118,0,9118,2228029,2117296,1930550,"C"
"259","263   ",06/01/21 00:05:00,000000000,1,052,0,51,20,,0,9212,0,9212,396313,387634,357088,"I","259",05/01/21 23:35:00,000000000,1,05,0,51,7,20,,0,9212,0,9212,395532,386672,356202,"F"
"259","263   ",07/01/21 00:00:00,000000000,10,416,0,53,2,20,,0,9479,0,9479,4064654,3972386,3765425,"C","259",06/01/21 00:00:00,000000000,1,061,0,51,20,,0,9212,0,9212,399833,391077,360260,"C"
"259","264   ",02/01/21 00:00:00,000000000,10,145,0,95,8,20,,0,938,0,938,3973705,3768662,3535005,"C","259",01/01/21 00:00:00,000000000,10,14,0,95,20,,0,938,0,938,3971740,3768784,3535119,"C"
"259","264   ",03/01/21 00:00:00,000000000,10,135,0,94,5,20,,0,938,0,938,3969775,3768507,3534860,"C","259",02/01/21 00:00:00,000000000,10,145,0,95,8,20,,0,938,0,938,3973705,3768662,3535005,"C"
"259","264   ",04/01/21 00:00:00,000000000,10,132,0,94,3,20,,0,938,0,938,3968596,3767785,3534182,"C","259",03/01/21 00:00:00,000000000,10,135,0,94,5,20,,0,938,0,938,3969775,3768507,3534860,"C"
"259","264   ",05/01/21 00:00:00,000000000,10,105,0,90,20,,0,938,0,938,3957986,3768794,3535129,"C","259",04/01/21 00:00:00,000000000,10,132,0,94,3,20,,0,938,0,938,3968596,3767785,3534182,"C"
"259","264   ",06/01/21 00:00:00,000000000,10,069,0,84,4,20,,0,938,0,938,3943840,3770311,3536552,"C","259",05/01/21 00:00:00,000000000,10,105,0,90,20,,0,938,0,938,3957986,3768794,3535129,"C"
"259","264   ",07/01/21 00:00:00,000000000,10,037,0,79,7,20,,0,938,0,938,3931265,3770476,3536706,"C","259",06/01/21 00:00:00,000000000,10,069,0,84,4,20,,0,938,0,938,3943840,3770311,3536552,"C"
"259","264   ",11/01/21 00:00:00,000000000,7,3,0,64,4,20,,0,928,0,928,2856132,2767592,2568325,"C","259",07/01/21 00:00:00,000000000,10,037,0,79,7,20,,0,938,0,938,3931265,3770476,3536706,"C"
